2,kp,215,520
2,kn,212,521
2,ii,211,522
2,pm,211,523
2,$7,210,524
2,-h,207,525
2,sv,205,526
2,99,203,527
2,fc,203,528
2,lh,201,529
2,-w,198,530
2,88,198,531
2,xy,197,532
2,qi,197,533
2,fs,196,534
2,bn,196,535
2,gf,196,536
2,pb,195,537
2,18,193,538
2,zy,192,539
2,zu,192,540
2,tz,185,541
2,md,184,542
2,60,183,543
2,xs,181,544
2,21,181,545
2,bh,180,546
2,xo,179,547
2,hc,179,548
2,mr,178,549
2,m-,177,550
2,pn,176,551
2,p-,175,552
2,pf,174,553
2,51,173,554
2,xu,172,555
2,kc,172,556
2,vs,171,557
2,zl,169,558
2,rz,168,559
2,c-,168,560
2,wt,167,561
2,nx,164,562
2,mn,163,563
2,s2,163,564
2,sz,163,565
2,dz,162,566
2,wr,162,567
2,e2,162,568
2,16,159,569
2,fm,158,570
2,k-,158,571
2,$6,157,572
2,tk,154,573
2,hk,154,574
2,js,151,575
2,kd,151,576
2,kk,149,577
2,mf,147,578
2,65,147,579
2,$0,147,580
2,sq,146,581
2,fb,146,582
2,kf,146,583
2,xm,145,584
2,bp,145,585
2,uj,145,586
2,14,142,587
2,$8,141,588
2,ww,139,589
2,pg,139,590
2,aq,138,591
2,gw,138,592
2,wm,137,593
2,tj,136,594
2,b-,136,595
2,hw,136,596
2,77,134,597
2,h-,134,598
2,pk,133,599
2,.1,132,600
2,fx,131,601
2,zn,131,602
2,cg,131,603
2,dj,130,604
2,wd,130,605
2,uh,130,606
2,-u,129,607
2,kw,128,608
2,uw,128,609
2,x-,127,610
2,66,127,611
2,vd,127,612
2,p3,126,613
2,u-,125,614
2,-k,123,615
2,wb,123,616
2,vr,122,617
2,sj,121,618
2,uv,121,619
2,-v,120,620
2,fy,119,621
2,yk,119,622
2,$$,118,623
2,cf,117,624
2,vu,117,625
2,19,116,626
2,vn,114,627
2,eq,113,628
2,mw,112,629
2,rj,112,630
2,wl,112,631
2,bg,112,632
2,yv,111,633
2,hg,111,634
2,mh,110,635
2,17,110,636
2,zs,109,637
2,lz,109,638
2,yz,108,639
2,vp,107,640
2,hf,107,641
2,zb,106,642
2,zd,105,643
2,vt,105,644
2,wu,104,645
2,s4,103,646
2,22,103,647
2,uu,103,648
2,vc,103,649
2,wy,101,650
2,xl,101,651
2,pw,101,652
2,80,101,653
2,13,99,654
2,zm,99,655
2,zt,99,656
2,a2,98,657
2,t2,97,658
2,bf,97,659
2,91,96,660
2,55,96,661
2,30,96,662
2,tx,95,663
2,52,95,664
2,xb,95,665
2,15,95,666
2,.2,95,667
2,3d,95,668
2,cw,95,669
2,gz,94,670
2,hq,94,671
2,wc,93,672
2,xf,93,673
2,-j,93,674
2,fp,92,675
2,mv,89,676
2,o2,89,677
2,nq,88,678
2,fd,88,679
2,4u,88,680
2,xn,87,681
2,xd,86,682
2,jp,85,683
2,cz,85,684
2,xw,84,685
2,lx,84,686
2,2c,83,687
2,33,83,688
2,e1,82,689
2,xv,82,690
2,yy,82,691
2,kg,82,692
2,fw,81,693
2,50,80,694
2,yx,80,695
2,vy,80,696
2,hh,80,697
2,68,78,698
2,98,77,699
2,o1,76,700
2,zc,76,701
2,yj,75,702
2,bk,75,703
2,bw,75,704
2,lj,75,705
2,mz,74,706
2,dk,74,707
2,s1,74,708
2,kv,74,709
2,gj,74,710
2,zg,74,711
2,31,74,712
2,qa,74,713
2,vg,74,714
2,fn,73,715
2,vb,73,716
2,mk,72,717
2,xh,72,718
2,n2,71,719
2,gk,71,720
2,qq,70,721
2,v-,70,722
2,e4,69,723
2,jm,68,724
2,25,68,725
2,zp,68,726
2,vm,68,727
2,07,67,728
2,zw,67,729
2,cv,67,730
2,w-,66,731
2,s3,65,732
2,a1,65,733
2,08,64,734
2,1s,64,735
2,f-,64,736
2,bj,64,737
2,hv,64,738
2,56,63,739
2,e3,63,740
2,78,63,741
2,gv,63,742
2,cj,63,743
2,40,63,744
2,wf,62,745
2,69,62,746
2,oq,62,747
2,kz,62,748
2,fg,61,749
2,-z,60,750
2,jc,60,751
2,d2,59,752
2,wg,59,753
2,jd,59,754
2,pv,59,755
2,bz,59,756
2,47,59,757
2,rx,58,758
2,jk,58,759
2,vk,58,760
2,92,57,761
2,r2,57,762
2,05,57,763
2,sx,57,764
2,xg,57,765
2,jr,57,766
2,61,57,767
2,2b,57,768
2,bv,57,769
2,02,56,770
2,58,56,771
2,vl,56,772
2,44,56,773
2,4s,56,774
2,m4,55,775
2,jj,55,776
2,y2,55,777
2,zf,55,778
2,vv,55,779
2,wz,54,780
2,n1,54,781
2,xr,54,782
2,jn,54,783
2,95,53,784
2,09,53,785
2,fh,53,786
2,39,53,787
2,63,52,788
2,t1,51,789
2,28,51,790
2,2m,51,791
2,gx,51,792
2,z-,51,793
2,86,51,794
2,4a,51,795
2,59,50,796
2,2s,50,797
2,p2,50,798
2,p1,50,799
2,8.,49,800
2,42,49,801
2,mx,48,802
2,d1,48,803
2,73,48,804
2,pj,48,805
2,97,47,806
2,i2,47,807
2,1c,47,808
2,b2,47,809
2,jt,46,810
2,a3,46,811
2,2p,46,812
2,zr,46,813
2,32,46,814
2,37,46,815
2,81,46,816
2,90,45,817
2,wk,45,818
2,mj,45,819
2,26,45,820
2,k2,45,821
2,zj,45,822
2,3s,45,823
2,34,45,824
2,dx,44,825
2,2.,44,826
2,pz,44,827
2,cq,44,828
2,c2,44,829
2,57,43,830
2,2d,43,831
2,kj,43,832
2,ql,43,833
2,vx,43,834
2,43,43,835
2,-x,42,836
2,jy,42,837
2,75,42,838
2,px,42,839
2,4y,42,840
2,4f,42,841
2,r1,41,842
2,fz,41,843
2,3.,41,844
2,m2,40,845
2,-y,40,846
2,5.,40,847
2,64,40,848
2,t4,40,849
2,y1,40,850
2,uq,40,851
2,zk,40,852
2,xz,39,853
2,27,39,854
2,zx,39,855
2,l2,39,856
2,hj,39,857
2,48,39,858
2,4p,39,859
2,9.,38,860
2,jl,38,861
2,fj,38,862
2,l3,38,863
2,4h,38,864
2,0b,37,865
2,n3,37,866
2,g1,37,867
2,w3,36,868
2,06,36,869
2,1p,36,870
2,x1,36,871
2,j-,36,872
2,2g,36,873
2,k1,36,874
2,35,36,875
2,89,36,876
2,45,36,877
2,41,36,878
2,4m,36,879
2,r4,35,880
2,03,35,881
2,04,35,882
2,0m,35,883
2,1t,35,884
2,1f,35,885
2,67,35,886
2,7.,35,887
2,71,35,888
2,zv,35,889
2,vf,35,890
2,jx,34,891
2,jz,34,892
2,o3,34,893
2,-1,34,894
2,3a,34,895
2,hx,34,896
2,rq,33,897
2,d3,33,898
2,wj,33,899
2,0s,33,900
2,t3,33,901
2,72,33,902
2,70,33,903
2,3p,33,904
2,m1,32,905
2,r3,32,906
2,i1,32,907
2,xj,32,908
2,1.,32,909
2,62,32,910
2,f1,32,911
2,3c,32,912
2,qe,32,913
2,4t,32,914
2,96,31,915
2,0d,31,916
2,29,31,917
2,2h,31,918
2,u1,31,919
2,38,31,920
2,c1,31,921
2,vz,31,922
2,0p,30,923
2,53,30,924
2,1a,30,925
2,1d,30,926
2,jq,30,927
2,gq,30,928
2,l5,30,929
2,85,30,930
2,hz,30,931
2,0t,29,932
2,e9,29,933
2,1b,29,934
2,1m,29,935
2,a4,29,936
2,y3,29,937
2,2t,29,938
2,2f,29,939
2,76,29,940
2,3b,29,941
2,qs,29,942
2,qt,29,943
2,qw,29,944
2,qo,29,945
2,cx,29,946
2,vh,29,947
2,d4,28,948
2,jb,28,949
2,79,28,950
2,bx,28,951
2,g2,28,952
2,87,28,953
2,qr,28,954
2,qc,28,955
2,4l,28,956
2,4c,28,957
2,0c,27,958
2,2u,27,959
2,3r,27,960
2,h2,27,961
2,tq,26,962
2,wx,26,963
2,n4,26,964
2,jw,26,965
2,o4,26,966
2,2e,26,967
2,b1,26,968
2,qp,26,969
2,qz,26,970
2,vw,26,971
2,4.,26,972
2,4d,26,973
2,93,25,974
2,e8,25,975
2,3t,25,976
2,qm,25,977
2,4e,25,978
2,9c,24,979
2,9d,24,980
2,m3,24,981
2,n6,24,982
2,s7,24,983
2,jv,24,984
2,fk,24,985
2,7d,24,986
2,lq,24,987
2,h4,24,988
2,4b,24,989
2,0.,23,990
2,5d,23,991
2,n0,23,992
2,1n,23,993
2,x2,23,994
2,-2,23,995
2,y4,23,996
2,yq,23,997
2,2a,23,998
2,b4,23,999
2,.9,23,1000
2,l4,23,1001
2,82,23,1002
2,qh,23,1003
2,qn,23,1004
2,c3,23,1005
2,4g,23,1006
2,dq,22,1007
2,o8,22,1008
2,2w,22,1009
2,g3,22,1010
2,zq,22,1011
2,3m,22,1012
2,3g,22,1013
2,83,22,1014
2,84,22,1015
2,49,22,1016
2,4w,22,1017
2,wv,21,1018
2,i3,21,1019
2,54,21,1020
2,xk,21,1021
2,1w,21,1022
2,jg,21,1023
2,2z,21,1024
2,2l,21,1025
2,2k,21,1026
2,7s,21,1027
2,u2,21,1028
2,.6,21,1029
2,3n,21,1030
2,h1,21,1031
2,94,20,1032
2,5p,20,1033
2,s5,20,1034
2,1g,20,1035
2,1j,20,1036
2,6.,20,1037
2,o5,20,1038
2,t5,20,1039
2,v2,20,1040
2,v3,20,1041
2,n8,19,1042
2,n7,19,1043
2,s9,19,1044
2,s8,19,1045
2,jh,19,1046
2,jf,19,1047
2,-3,19,1048
2,2o,19,1049
2,.3,19,1050
2,3i,19,1051
2,qd,19,1052
2,c4,19,1053
2,d5,18,1054
2,2n,18,1055
2,74,18,1056
2,p4,18,1057
2,.7,18,1058
2,3w,18,1059
2,z1,18,1060
2,qb,18,1061
2,9g,17,1062
2,mq,17,1063
2,r7,17,1064
2,r8,17,1065
2,w1,17,1066
2,0-,17,1067
2,5s,17,1068
2,e5,17,1069
2,x4,17,1070
2,t8,17,1071
2,--,17,1072
2,fv,17,1073
2,7a,17,1074
2,kx,17,1075
2,8d,17,1076
2,8t,17,1077
2,qv,17,1078
2,v1,17,1079
2,4-,17,1080
2,4i,17,1081
2,0w,16,1082
2,5m,16,1083
2,e7,16,1084
2,1e,16,1085
2,1h,16,1086
2,x8,16,1087
2,o9,16,1088
2,y8,16,1089
2,k3,16,1090
2,u8,16,1091
2,3l,16,1092
2,3e,16,1093
2,l1,16,1094
2,46,16,1095
2,9l,15,1096
2,9b,15,1097
2,-q,15,1098
2,i8,15,1099
2,5t,15,1100
2,5g,15,1101
2,1l,15,1102
2,1-,15,1103
2,o7,15,1104
2,a9,15,1105
2,2-,15,1106
2,2i,15,1107
2,p5,15,1108
2,8c,15,1109
2,8s,15,1110
2,4k,15,1111
2,.8,14,1112
2,9s,14,1113
2,0f,14,1114
2,5i,14,1115
2,5c,14,1116
2,6p,14,1117
2,2r,14,1118
2,7g,14,1119
2,7c,14,1120
2,7m,14,1121
2,7k,14,1122
2,7p,14,1123
2,u3,14,1124
2,3k,14,1125
2,3-,14,1126
2,l7,14,1127
2,8m,14,1128
2,q-,14,1129
2,qy,14,1130
2,4n,14,1131
2,4o,14,1132
2,d6,13,1133
2,i4,13,1134
2,5a,13,1135
2,a7,13,1136
2,t9,13,1137
2,f2,13,1138
2,7o,13,1139
2,k4,13,1140
2,u5,13,1141
2,.4,13,1142
2,.5,13,1143
2,g5,13,1144
2,3x,13,1145
2,3f,13,1146
2,8p,13,1147
2,q8,13,1148
2,qx,13,1149
2,vj,13,1150
2,9p,12,1151
2,9t,12,1152
2,m7,12,1153
2,m9,12,1154
2,t6,12,1155
2,0g,12,1156
2,0e,12,1157
2,i0,12,1158
2,5y,12,1159
2,5b,12,1160
2,n9,12,1161
2,s0,12,1162
2,s6,12,1163
2,1r,12,1164
2,1i,12,1165
2,x7,12,1166
2,6b,12,1167
2,6s,12,1168
2,o6,12,1169
2,a5,12,1170
2,a6,12,1171
2,f5,12,1172
2,y0,12,1173
2,7w,12,1174
2,kq,12,1175
2,g4,12,1176
2,g8,12,1177
2,z4,12,1178
2,8b,12,1179
2,8a,12,1180
2,qj,12,1181
2,4v,12,1182
2,0k,11,1183
2,0l,11,1184
2,n5,11,1185
2,xq,11,1186
2,1u,11,1187
2,1y,11,1188
2,1k,11,1189
2,x3,11,1190
2,a8,11,1191
2,7b,11,1192
2,7l,11,1193
2,7r,11,1194
2,k7,11,1195
2,p8,11,1196
2,p9,11,1197
2,b5,11,1198
2,b3,11,1199
2,b9,11,1200
2,bq,11,1201
2,3o,11,1202
2,v4,11,1203
2,4r,11,1204
2,9a,10,1205
2,9w,10,1206
2,m8,10,1207
2,r5,10,1208
2,r0,10,1209
2,r9,10,1210
2,wq,10,1211
2,0y,10,1212
2,0a,10,1213
2,0n,10,1214
2,i5,10,1215
2,i7,10,1216
2,5x,10,1217
2,5l,10,1218
2,5j,10,1219
2,1v,10,1220
2,1z,10,1221
2,6n,10,1222
2,t7,10,1223
2,t0,10,1224
2,f3,10,1225
2,7h,10,1226
2,3q,10,1227
2,3j,10,1228
2,3h,10,1229
2,8l,10,1230
2,v5,10,1231
2,h3,10,1232
2,4x,10,1233
2,9i,9,1234
2,r6,9,1235
2,0v,9,1236
2,0h,9,1237
2,5n,9,1238
2,5h,9,1239
2,1q,9,1240
2,1o,9,1241
2,6c,9,1242
2,6d,9,1243
2,a0,9,1244
2,f4,9,1245
2,y6,9,1246
2,2j,9,1247
2,7e,9,1248
2,7t,9,1249
2,7y,9,1250
2,k9,9,1251
2,pq,9,1252
2,b0,9,1253
2,8n,9,1254
2,8f,9,1255
2,8g,9,1256
2,qk,9,1257
2,4j,9,1258
2,9y,8,1259
2,9x,8,1260
2,m5,8,1261
2,d9,8,1262
2,0j,8,1263
2,0i,8,1264
2,e6,8,1265
2,e0,8,1266
2,x5,8,1267
2,j1,8,1268
2,6f,8,1269
2,o0,8,1270
2,y7,8,1271
2,2y,8,1272
2,7n,8,1273
2,7u,8,1274
2,7z,8,1275
2,7x,8,1276
2,k8,8,1277
2,u9,8,1278
2,z8,8,1279
2,z5,8,1280
2,8-,8,1281
2,qg,8,1282
2,c5,8,1283
2,9n,7,1284
2,d8,7,1285
2,d7,7,1286
2,0r,7,1287
2,0x,7,1288
2,0o,7,1289
2,i9,7,1290
2,i6,7,1291
2,5w,7,1292
2,5o,7,1293
2,m6,7,1294
2,1x,7,1295
2,x0,7,1296
2,j8,7,1297
2,6l,7,1298
2,6m,7,1299
2,6t,7,1300
2,-7,7,1301
2,y5,7,1302
2,7f,7,1303
2,7-,7,1304
2,b8,7,1305
2,u6,7,1306
2,g0,7,1307
2,g9,7,1308
2,3v,7,1309
2,z2,7,1310
2,8i,7,1311
2,q1,7,1312
2,qf,7,1313
2,v8,7,1314
2,h9,7,1315
2,w4,6,1316
2,0z,6,1317
2,9j,6,1318
2,5z,6,1319
2,5u,6,1320
2,5e,6,1321
2,5f,6,1322
2,x6,6,1323
2,6a,6,1324
2,6k,6,1325
2,-5,6,1326
2,-4,6,1327
2,f8,6,1328
2,fq,6,1329
2,3y,6,1330
2,z9,6,1331
2,z3,6,1332
2,l8,6,1333
2,l9,6,1334
2,8h,6,1335
2,8y,6,1336
2,c8,6,1337
2,c0,6,1338
2,c6,6,1339
2,v9,6,1340
2,9q,5,1341
2,9v,5,1342
2,d0,5,1343
2,w2,5,1344
2,w8,5,1345
2,0u,5,1346
2,5v,5,1347
2,5k,5,1348
2,j9,5,1349
2,j2,5,1350
2,6e,5,1351
2,6r,5,1352
2,6w,5,1353
2,2x,5,1354
2,7i,5,1355
2,p0,5,1356
2,b6,5,1357
2,l6,5,1358
2,8j,5,1359
2,8r,5,1360
2,q2,5,1361
2,c9,5,1362
2,v7,5,1363
2,h0,5,1364
2,h6,5,1365
2,9k,4,1366
2,9m,4,1367
2,9e,4,1368
2,9u,4,1369
2,w7,4,1370
2,w9,4,1371
2,5r,4,1372
2,9f,4,1373
2,x9,4,1374
2,j5,4,1375
2,6y,4,1376
2,6z,4,1377
2,-0,4,1378
2,-8,4,1379
2,f6,4,1380
2,y9,4,1381
2,2v,4,1382
2,k5,4,1383
2,p6,4,1384
2,b7,4,1385
2,u4,4,1386
2,u0,4,1387
2,z0,4,1388
2,8k,4,1389
2,8e,4,1390
2,8x,4,1391
2,q9,4,1392
2,h8,4,1393
2,9z,3,1394
2,w6,3,1395
2,9r,3,1396
2,j7,3,1397
2,6g,3,1398
2,6v,3,1399
2,-9,3,1400
2,f0,3,1401
2,2q,3,1402
2,7v,3,1403
2,k0,3,1404
2,u7,3,1405
2,g7,3,1406
2,3z,3,1407
2,3u,3,1408
2,z6,3,1409
2,l0,3,1410
2,8o,3,1411
2,8z,3,1412
2,q5,3,1413
2,q6,3,1414
2,c7,3,1415
2,vq,3,1416
2,v0,3,1417
2,v6,3,1418
2,h7,3,1419
2,h5,3,1420
2,9o,2,1421
2,m0,2,1422
2,w0,2,1423
2,5-,2,1424
2,-6,2,1425
2,j4,2,1426
2,j0,2,1427
2,6-,2,1428
2,6i,2,1429
2,6j,2,1430
2,6x,2,1431
2,f7,2,1432
2,7j,2,1433
2,k6,2,1434
2,p7,2,1435
2,g6,2,1436
2,z7,2,1437
2,8q,2,1438
2,8w,2,1439
2,8u,2,1440
2,9h,1,1441
2,9-,1,1442
2,w5,1,1443
2,0q,1,1444
2,5q,1,1445
2,j6,1,1446
2,j3,1,1447
2,6h,1,1448
2,6o,1,1449
2,f9,1,1450
2,q0,1,1451
2,q4,1,1452
2,4z,1,1453
2,4q,1,1454
3,er$,3536,0
3,ing,3116,1
3,es$,2903,2
